7/19/2007 12:00:00 AM .dat file Constant Record Subbasin  7in ARCGIS-SWAT2005  interface




 MONTH YEAR          FLOCNST          SEDCNST         ORGNCNST         ORGPCNST          NO3CNST          NH3CNST          NO2CNST         MINPCNST         CBODCNST        DISOXCNST         CHLACNST       SOLPSTCNST       SRBPSTCNST        BACTPCNST       BACTLPCNST        CMTL1CNST        CMTL2CNST        CMTL3CNST
     2 1997 1.2490000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 1997 1.2870000000E+02 1.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 1997 2.1960000000E+02 2.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 1997 1.3250000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.1000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 1997 1.0980000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.4000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 1997 1.2110000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.3000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 1997 1.1360000000E+02 0.0000000000E+00 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.8000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 1997 1.2120000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 1997 1.0220000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.7000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 1997 1.1360000000E+02 0.0000000000E+00 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 1997 1.2120000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.1000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 1998 2.7260000000E+02 1.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 1.9000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 1998 1.0980000000E+02 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.3000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 1998 1.9310000000E+02 2.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 1998 1.5140000000E+02 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 1998 1.3630000000E+02 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.5000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 1998 1.2870000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 1998 1.1740000000E+02 0.0000000000E+00 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.4000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 1998 9.8400000000E+01 0.0000000000E+00 0.0000000000E+00 7.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 8.3000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 1998 9.0900000000E+01 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.5000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 1998 9.0900000000E+01 0.0000000000E+00 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.8000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 1998 7.9500000000E+01 0.0000000000E+00 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.5000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 1998 7.1900000000E+01 1.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 1999 1.4770000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.3000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 1999 9.8400000000E+01 0.0000000000E+00 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 1.9000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 1999 1.4010000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.7000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 1999 1.7040000000E+02 0.0000000000E+00 0.0000000000E+00 1.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 1.2000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 1999 1.5140000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 1999 1.5520000000E+02 1.0000000000E-03 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.4000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 1999 1.8170000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.9000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 1999 1.7790000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 4.8000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 1999 1.7420000000E+02 2.0000000000E-03 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.9000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 1999 1.0220000000E+02 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.2000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 1999 1.2120000000E+02 0.0000000000E+00 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 1999 1.1360000000E+02 1.0000000000E-03 0.0000000000E+00 1.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 1.3000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2000 1.0600000000E+02 1.0000000000E-03 0.0000000000E+00 1.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 1.7000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2000 2.1580000000E+02 1.0000000000E-03 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.4000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2000 2.3090000000E+02 1.0000000000E-03 0.0000000000E+00 3.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 3.5000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2000 2.8020000000E+02 4.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.8000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2000 2.2720000000E+02 1.0000000000E-03 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.5000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2000 2.1960000000E+02 2.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2000 1.4390000000E+02 1.0000000000E-03 0.0000000000E+00 2.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 2.1000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2000 1.5520000000E+02 2.0000000000E-03 0.0000000000E+00 5.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.6000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2000 1.3630000000E+02 1.0000000000E-03 0.0000000000E+00 4.0000000000E-02 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 5.0000000000E-01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
